7,-1,7,0.0 
7,-1,7,0.0 
7,-1,7,0.0 
7,-1,7,0.0 
7,-1,7,0.0 
7,-1,7,0.0 
7,-1,7,0.1 
7,-1,7,0.1 
7,-1,7,0.1 
7,-1,7,0.1 
7,1,7,0.2 
7,1,7,0.2 
7,1,7,0.2 
7,1,7,0.2 
7,1,7,0.3 
7,1,7,0.3 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.3 
7,1,7,0.3 
7,1,7,0.3 
7,1,1,0.4 
7,1,1,0.3 
7,1,1,0.3 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.3 
7,1,1,0.4 
7,1,7,0.4 
7,1,6,0.3 
7,1,4,0.4 
7,3,4,0.4 
7,3,4,0.4 
1,1,4,0.4 
1,1,4,0.4 
1,1,4,0.4 
1,1,5,0.4 
1,1,7,0.4 
1,1,7,0.4 
1,1,7,0.4 
7,1,7,0.4 
6,1,7,0.4 
4,1,7,0.4 
4,1,7,0.4 
4,1,5,0.4 
4,1,5,0.4 
4,1,4,0.4 
4,3,4,0.4 
5,3,4,0.3 
7,3,4,0.3 
7,1,4,0.3 
7,1,5,0.2 
7,1,7,0.2 
7,1,7,0.2 
7,1,7,0.1 
7,1,7,0.2 
5,1,7,0.2 
5,1,7,0.1 
4,1,7,0.1 
4,1,7,0.1 
4,1,7,0.1 
4,1,7,0.2 
4,3,7,0.2 
5,3,7,0.2 
7,3,7,0.2 
7,3,7,0.3 
7,3,7,0.3 
7,3,7,0.2 
7,3,0,0.3 
7,3,0,0.3 
7,3,0,0.3 
7,1,0,0.3 
7,1,0,0.4 
7,1,0,0.3 
7,1,0,0.3 
7,1,0,0.3 
7,1,0,0.3 
7,1,0,0.2 
7,1,0,0.2 
7,1,0,0.2 
0,1,0,0.1 
0,-1,0,0.0 
0,-1,0,0.0 
0,-1,7,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,2,1,0.0 
0,4,1,0.0 
7,4,7,0.0 
1,4,7,0.0 
1,4,7,0.0 
1,4,7,0.0 
1,2,7,0.0 
1,2,7,0.0 
1,2,7,0.0 
1,-1,7,0.0 
1,-1,1,0.0 
1,-1,1,0.0 
1,1,1,0.1 
1,1,1,0.1 
7,1,1,0.2 
7,1,1,0.2 
7,1,1,0.2 
7,1,6,0.3 
7,1,6,0.2 
7,1,6,0.2 
7,1,5,0.3 
7,3,4,0.3 
1,3,4,0.3 
1,1,4,0.3 
1,1,4,0.3 
1,1,5,0.3 
1,1,5,0.3 
1,1,6,0.4 
1,1,6,0.4 
6,1,6,0.3 
6,1,7,0.4 
6,1,7,0.4 
5,1,7,0.3 
4,1,3,0.4 
4,1,3,0.4 
4,1,3,0.4 
4,3,3,0.4 
5,3,3,0.4 
5,3,2,0.4 
6,3,2,0.4 
6,3,3,0.4 
6,3,3,0.5 
7,3,3,0.5 
7,3,3,0.5 
7,3,3,0.55 
3,1,3,0.55 
3,1,3,0.6 
3,1,3,0.7 
3,1,2,0.7 
3,1,2,0.7 
2,1,7,0.8 
2,3,7,0.8 
3,3,7,0.8 
3,1,7,0.7 
3,1,7,0.7 
3,1,7,0.7 
3,1,7,0.65 
3,1,7,0.65 
3,1,7,0.6 
3,1,3,0.5 
2,1,3,0.5 
2,1,3,0.5 
7,1,1,0.4 
7,3,3,0.4 
7,3,3,0.4 
7,1,2,0.5 
7,1,2,0.5 
7,1,2,0.5 
7,1,2,0.7 
7,1,2,0.6 
7,1,2,0.6 
3,1,1,0.8 
3,1,1,0.7 
3,1,1,0.7 
1,1,3,0.8 
3,1,3,0.7 
3,1,3,0.7 
2,1,3,0.7 
2,1,3,0.6 
2,1,3,0.6 
2,1,3,0.5 
2,1,3,0.5 
2,3,3,0.5 
1,3,2,0.4 
1,3,2,0.4 
1,3,2,0.5 
3,3,2,0.5 
3,1,3,0.5 
3,1,3,0.6 
3,1,2,0.6 
3,1,2,0.6 
3,1,3,0.65 
3,1,3,0.55 
3,1,3,0.6 
3,1,2,0.6 
2,1,2,0.6 
2,1,2,0.6 
2,1,2,0.5 
2,1,2,0.4 
3,1,2,0.4 
3,1,2,0.4 
2,1,2,0.4 
2,3,3,0.4 
3,3,3,0.35 
3,3,3,0.45 
3,1,2,0.4 
2,1,2,0.4 
2,1,0,0.3 
2,1,3,0.3 
2,1,1,0.3 
2,1,1,0.3 
2,1,2,0.3 
2,1,2,0.3 
2,1,2,0.2 
3,1,2,0.2 
3,1,2,0.2 
3,1,2,0.1 
2,1,2,0.2 
2,1,2,0.3 
0,3,2,0.3 
3,3,1,0.35 
1,3,1,0.45 
1,1,7,0.55 
2,1,5,0.55 
2,1,7,0.45 
2,1,7,0.55 
2,1,7,0.55 
2,1,7,0.55 
2,1,7,0.65 
2,1,7,0.55 
2,1,7,0.45 
2,3,7,0.45 
1,3,7,0.5 
1,1,7,0.4 
7,1,7,0.3 
5,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
7,1,1,0.4 
7,1,1,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,3,0.4 
7,3,3,0.4 
7,3,3,0.4 
1,3,3,0.4 
1,3,3,0.4 
7,3,3,0.4 
7,3,2,0.3 
7,3,2,0.3 
7,3,2,0.3 
7,3,2,0.2 
7,3,2,0.2 
7,3,3,0.2 
3,3,3,0.1 
3,3,3,0.1 
3,3,3,0.1 
3,3,3,0.0 
3,3,3,0.0 
3,1,3,0.1 
2,1,3,0.1 
2,1,2,0.1 
2,1,2,0.1 
2,1,2,0.1 
2,3,2,0.2 
3,3,2,0.3 
3,3,2,0.3 
3,1,2,0.3 
3,1,2,0.4 
3,1,2,0.5 
3,1,2,0.5 
3,1,7,0.5 
3,1,7,0.6 
2,1,7,0.6 
2,1,7,0.6 
2,1,7,0.7 
2,1,1,0.6 
2,1,7,0.5 
2,1,7,0.5 
2,1,7,0.6 
2,1,7,0.5 
2,1,7,0.4 
2,1,7,0.5 
7,1,7,0.4 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
1,1,7,0.4 
7,1,0,0.4 
7,1,0,0.4 
7,1,0,0.4 
7,1,7,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
0,1,1,0.4 
0,1,6,0.4 
0,3,7,0.4 
7,3,7,0.4 
1,3,7,0.4 
1,1,7,0.4 
1,1,7,0.4 
1,1,7,0.5 
1,1,7,0.4 
1,1,7,0.4 
1,1,7,0.5 
1,1,7,0.4 
1,1,7,0.4 
6,1,0,0.5 
7,1,0,0.4 
7,1,7,0.4 
7,1,1,0.5 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,6,0.4 
7,1,5,0.4 
7,1,5,0.4 
0,1,4,0.4 
0,3,4,0.4 
7,3,4,0.4 
1,1,4,0.3 
1,1,4,0.3 
1,1,5,0.3 
1,1,5,0.2 
1,1,5,0.2 
1,1,5,0.2 
6,1,5,0.1 
5,1,5,0.2 
5,1,4,0.2 
4,1,4,0.1 
4,1,4,0.1 
4,1,4,0.1 
4,1,4,0.1 
4,3,4,0.2 
5,1,5,0.2 
5,1,7,0.2 
5,1,7,0.2 
5,1,7,0.3 
5,1,7,0.3 
5,1,7,0.2 
4,1,7,0.3 
4,1,7,0.3 
4,1,7,0.3 
4,1,7,0.4 
4,1,1,0.4 
4,3,1,0.3 
5,1,1,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
7,1,3,0.4 
7,1,3,0.4 
7,3,3,0.3 
1,3,3,0.4 
1,3,3,0.4 
1,3,3,0.4 
7,3,2,0.3 
7,3,2,0.3 
7,1,2,0.3 
7,1,2,0.2 
7,1,2,0.2 
7,1,2,0.2 
3,1,2,0.1 
3,1,2,0.1 
3,1,2,0.1 
3,1,2,0.0 
3,1,2,0.0 
3,1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,2,0.0 
2,-1,3,0.0 
2,-1,3,0.0 
2,-1,3,0.0 
2,-1,3,0.0 
2,2,3,0.0 
2,2,3,0.0 
2,2,1,0.0 
2,2,1,0.0 
2,2,1,0.0 
2,2,1,0.0 
2,2,5,0.0 
2,4,0,0.0 
3,3,0,0.0 
3,3,0,0.0 
3,2,0,0.0 
3,2,0,0.0 
3,-1,0,0.0 
3,2,0,0.0 
1,2,0,0.0 
1,2,0,0.0 
1,2,0,0.0 
1,2,0,0.0 
5,2,0,0.0 
0,-1,0,0.1 
0,-1,0,0.1 
0,1,5,0.1 
0,1,1,0.1 
0,1,1,0.1 
0,1,1,0.2 
0,1,1,0.2 
0,1,1,0.2 
0,1,3,0.3 
0,1,3,0.3 
0,1,3,0.3 
0,1,3,0.3 
0,1,3,0.3 
0,3,3,0.3 
5,1,3,0.4 
1,1,2,0.5 
1,1,2,0.5 
1,1,2,0.5 
1,1,2,0.6 
1,1,2,0.6 
3,1,2,0.6 
3,1,2,0.7 
3,1,2,0.7 
3,1,2,0.8 
3,1,2,0.8 
3,1,2,0.8 
3,1,2,0.8 
2,1,2,0.8 
2,1,2,0.8 
2,1,7,0.8 
2,1,7,0.8 
2,1,7,0.8 
2,1,7,0.7 
2,1,2,0.7 
2,1,3,0.7 
2,1,1,0.6 
2,1,1,0.6 
2,1,1,0.6 
2,1,1,0.5 
2,1,1,0.5 
2,1,3,0.5 
7,1,3,0.4 
7,1,3,0.3 
7,1,3,0.3 
7,1,3,0.3 
2,1,3,0.3 
3,1,3,0.3 
1,1,3,0.3 
1,1,3,0.2 
1,1,3,0.2 
1,1,2,0.3 
1,1,2,0.3 
3,1,2,0.3 
3,1,2,0.3 
3,1,2,0.4 
3,1,2,0.5 
3,1,2,0.5 
3,1,7,0.5 
3,1,7,0.6 
3,1,1,0.6 
3,1,1,0.6 
3,1,4,0.7 
2,1,5,0.6 
2,1,5,0.5 
2,1,7,0.5 
2,1,7,0.6 
2,1,7,0.5 
2,1,7,0.4 
2,1,7,0.5 
7,1,5,0.4 
7,3,5,0.3 
1,3,5,0.3 
1,1,4,0.3 
4,1,4,0.2 
5,1,4,0.2 
5,1,4,0.2 
7,1,4,0.2 
7,1,4,0.1 
7,1,5,0.1 
7,1,5,0.1 
7,1,7,0.0 
5,1,7,0.0 
5,1,7,0.05 
5,1,7,0.05 
4,1,7,0.15 
4,1,7,0.15 
4,1,7,0.15 
4,1,7,0.15 
4,1,7,0.15 
4,3,7,0.15 
5,3,4,0.25 
5,3,4,0.25 
7,3,4,0.25 
7,3,4,0.25 
7,3,4,0.3 
7,3,4,0.3 
7,3,4,0.2 
7,3,5,0.3 
7,1,1,0.3 
7,1,1,0.3 
7,1,7,0.4 
7,1,7,0.4 
4,1,7,0.3 
4,1,7,0.3 
4,1,7,0.4 
4,1,7,0.4 
4,1,7,0.3 
4,1,7,0.4 
4,3,7,0.4 
5,3,7,0.3 
1,1,7,0.4 
1,1,7,0.4 
7,1,7,0.3 
7,1,7,0.4 
7,1,5,0.4 
7,1,4,0.4 
7,1,0,0.4 
7,1,0,0.4 
7,1,0,0.4 
7,1,5,0.3 
7,1,1,0.3 
7,1,1,0.3 
7,1,1,0.2 
7,1,1,0.2 
7,1,1,0.3 
7,1,1,0.2 
5,1,1,0.2 
4,1,7,0.2 
0,1,7,0.1 
0,1,7,0.1 
0,3,7,0.2 
5,3,1,0.2 
1,1,1,0.2 
1,1,1,0.2 
1,1,1,0.3 
1,1,1,0.3 
1,1,1,0.2 
1,1,1,0.3 
1,1,1,0.3 
7,1,5,0.3 
7,1,3,0.4 
7,1,2,0.4 
7,3,2,0.3 
1,3,2,0.3 
1,1,2,0.4 
1,1,2,0.4 
1,1,2,0.3 
1,1,3,0.3 
1,1,3,0.3 
1,1,3,0.2 
1,1,3,0.2 
5,1,3,0.2 
3,1,3,0.2 
2,1,2,0.2 
2,1,2,0.2 
2,1,2,0.2 
2,1,2,0.1 
2,1,2,0.2 
2,3,2,0.3 
3,1,2,0.3 
3,1,2,0.3 
3,1,7,0.4 
3,1,7,0.5 
3,1,7,0.5 
3,1,7,0.4 
2,1,7,0.5 
2,1,7,0.5 
2,1,7,0.5 
2,1,7,0.6 
2,1,7,0.5 
2,1,1,0.4 
2,1,1,0.4 
2,1,7,0.5 
7,1,7,0.4 
7,1,1,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
7,1,3,0.4 
7,1,3,0.4 
7,1,3,0.3 
7,1,3,0.4 
1,1,3,0.4 
1,1,3,0.4 
7,1,3,0.4 
7,3,3,0.4 
1,3,3,0.4 
7,3,1,0.45 
7,3,3,0.5 
7,3,0,0.6 
3,3,0,0.6 
3,3,0,0.6 
3,3,3,0.7 
3,3,1,0.7 
3,1,1,0.7 
3,1,1,0.75 
3,1,3,0.75 
3,1,3,0.75 
3,1,6,0.8 
1,1,6,0.75 
3,1,7,0.7 
0,1,7,0.7 
0,1,7,0.6 
0,3,7,0.6 
3,1,7,0.6 
1,1,7,0.5 
1,1,7,0.5 
1,1,7,0.55 
3,1,7,0.45 
3,1,7,0.45 
6,1,1,0.5 
6,1,1,0.4 
7,1,7,0.4 
7,1,3,0.4 
7,1,3,0.4 
7,1,3,0.4 
7,1,3,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,3,0.4 
7,1,3,0.4 
7,3,2,0.5 
1,3,2,0.5 
1,1,2,0.5 
7,1,2,0.6 
3,1,2,0.6 
3,1,2,0.6 
3,1,2,0.7 
3,1,2,0.7 
1,1,2,0.7 
1,1,7,0.8 
3,1,4,0.8 
3,1,1,0.8 
2,1,1,0.7 
2,1,1,0.7 
2,1,7,0.7 
2,1,7,0.6 
2,1,3,0.6 
2,1,3,0.6 
2,1,3,0.5 
2,1,3,0.5 
2,1,3,0.5 
7,1,3,0.4 
4,3,3,0.4 
1,3,2,0.4 
1,3,2,0.45 
1,3,3,0.5 
7,3,3,0.5 
7,1,3,0.7 
3,1,3,0.6 
3,1,3,0.6 
3,1,3,0.7 
3,1,3,0.6 
3,1,3,0.65 
3,1,7,0.75 
3,1,7,0.65 
2,1,7,0.65 
2,3,1,0.7 
3,3,7,0.55 
3,3,7,0.55 
3,3,7,0.45 
3,1,1,0.45 
3,1,1,0.45 
3,1,3,0.45 
3,1,3,0.45 
3,1,3,0.45 
7,1,3,0.35 
7,1,3,0.4 
7,1,3,0.4 
1,1,3,0.4 
7,1,3,0.4 
7,1,3,0.4 
7,1,3,0.3 
1,1,2,0.3 
1,1,2,0.4 
3,1,2,0.4 
3,1,3,0.4 
3,1,3,0.35 
3,1,2,0.4 
3,1,2,0.35 
3,3,3,0.35 
3,3,3,0.25 
3,3,3,0.3 
3,1,3,0.3 
3,1,3,0.4 
2,1,3,0.4 
2,1,3,0.3 
2,1,3,0.2 
3,1,3,0.2 
3,1,7,0.3 
2,1,7,0.35 
2,3,7,0.35 
3,3,7,0.35 
3,3,7,0.35 
3,1,4,0.4 
3,1,4,0.4 
3,1,4,0.3 
3,1,1,0.4 
3,1,1,0.4 
3,1,1,0.4 
3,1,6,0.5 
7,1,6,0.4 
7,1,6,0.3 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
4,1,7,0.3 
4,1,7,0.4 
4,3,7,0.4 
1,1,7,0.3 
1,1,7,0.4 
1,1,7,0.4 
6,1,6,0.3 
6,1,6,0.3 
6,1,6,0.3 
7,1,0,0.3 
7,1,0,0.2 
7,1,0,0.2 
7,1,0,0.2 
7,-1,0,0.1 
7,-1,7,0.0 
7,-1,7,0.0 
7,-1,7,0.0 
7,-1,7,0.1 
7,-1,7,0.1 
7,-1,7,0.1 
7,-1,7,0.1 
7,1,7,0.2 
7,1,7,0.2 
7,1,7,0.2 
7,1,7,0.2 
7,1,7,0.3 
7,1,7,0.3 
7,1,7,0.3 
7,1,0,0.4 
7,1,0,0.3 
7,1,0,0.3 
7,1,0,0.3 
7,1,7,0.4 
7,1,1,0.3 
7,1,1,0.3 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.3 
7,1,1,0.4 
7,1,1,0.4 
0,1,7,0.3 
0,1,1,0.4 
0,1,1,0.4 
0,3,1,0.4 
7,3,6,0.4 
1,3,5,0.4 
1,3,5,0.4 
1,3,4,0.3 
1,3,4,0.3 
1,3,4,0.3 
1,3,4,0.2 
1,3,4,0.2 
7,3,5,0.2 
1,3,5,0.1 
1,3,6,0.1 
1,3,6,0.1 
6,3,6,0.0 
5,1,6,0.0 
5,1,6,0.1 
4,1,6,0.1 
4,1,6,0.1 
4,1,7,0.1 
4,1,7,0.1 
4,3,7,0.1 
5,3,7,0.2 
5,3,7,0.2 
6,3,7,0.2 
6,1,7,0.2 
6,1,7,0.3 
6,1,7,0.3 
6,1,7,0.2 
6,1,4,0.3 
6,1,5,0.3 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
4,3,7,0.3 
5,3,7,0.4 
7,1,1,0.4 
7,1,7,0.3 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,1,7,0.4 
7,3,7,0.4 
1,3,7,0.4 
7,3,6,0.4 
7,3,7,0.4 
7,3,7,0.4 
7,3,7,0.4 
7,3,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,1,0.4 
7,1,7,0.4 
7,1,2,0.5 
7,1,3,0.4 
7,1,3,0.4 
6,1,3,0.5 
7,3,3,0.4 
7,3,3,0.4 
7,3,3,0.5 
1,3,3,0.4 
1,3,3,0.4 
1,3,3,0.6 
1,3,3,0.5 
7,3,2,0.5 
2,1,0,0.6 
3,1,0,0.6 
3,1,0,0.7 
3,1,0,0.7 
3,1,0,0.7 
3,1,3,0.7 
3,1,1,0.7 
3,1,1,0.8 
3,1,1,0.8 
3,1,7,0.6 
3,1,7,0.6 
2,1,7,0.7 
0,1,7,0.5 
0,1,7,0.5 
0,1,3,0.5 
0,-1,3,0.4 
0,0,3,0.4 
3,0,3,0.5 
1,3,2,0.4 
1,3,2,0.3 
1,3,2,0.3 
7,3,3,0.3 
7,3,3,0.3 
7,3,3,0.2 
7,3,3,0.2 
7,3,3,0.2 
3,3,3,0.2 
3,1,3,0.2 
3,1,2,0.2 
3,1,2,0.1 
2,1,2,0.1 
2,1,2,0.2 
2,3,2,0.3 
3,3,2,0.3 
3,3,2,0.3 
3,1,3,0.4 
3,1,3,0.5 
3,1,3,0.5 
3,1,7,0.5 
3,1,7,0.6 
2,1,5,0.6 
2,1,5,0.6 
2,1,4,0.6 
2,1,4,0.5 
2,1,4,0.4 
2,1,4,0.4 
2,3,4,0.4 
3,3,4,0.3 
3,1,4,0.2 
3,1,4,0.2 
7,1,5,0.1 
7,1,7,0.0 
5,1,7,0.0 
5,1,7,0.0 
4,1,7,0.1 
4,1,7,0.1 
4,1,7,0.1 
4,1,7,0.1 
4,1,7,0.1 
4,1,7,0.1 
4,1,7,0.2 
4,3,7,0.2 
5,3,7,0.2 
7,1,7,0.2 
7,1,7,0.3 
7,1,7,0.3 
7,1,7,0.2 
7,1,7,0.3 
7,1,7,0.3 
7,1,7,0.3 
7,1,2,0.4 
7,1,1,0.4 
7,1,1,0.3 
7,1,3,0.3 
7,1,3,0.4 
7,1,3,0.4 
7,1,3,0.3 
7,1,3,0.4 
7,1,3,0.4 
7,1,1,0.3 
7,1,1,0.4 
7,1,1,0.45 
2,3,3,0.45 
1,3,3,0.45 
1,3,3,0.5 
3,1,3,0.5 
3,1,3,0.4 
3,1,3,0.4 
3,1,3,0.5 
3,1,3,0.4 
3,1,3,0.4 
1,1,3,0.4 
1,1,3,0.3 
1,1,2,0.35 
3,1,0,0.35 
3,1,0,0.35 
3,1,0,0.3 
3,1,0,0.4 
3,1,0,0.5 
3,1,0,0.5 
3,1,0,0.5 
3,1,0,0.6 
3,1,3,0.6 
3,1,1,0.65 
3,1,3,0.8 
2,1,3,0.75 
0,1,3,0.65 
0,1,7,0.75 
0,1,4,0.85 
0,1,4,0.75 
0,1,4,0.65 
0,1,2,0.75 
0,1,2,0.65 
0,3,2,0.55 
3,3,2,0.65 
1,1,2,0.6 
3,1,2,0.45 
3,1,3,0.4 
3,1,3,0.4 
7,1,3,0.3 
4,1,3,0.2 
4,1,3,0.2 
4,1,3,0.3 
2,1,3,0.2 
2,1,3,0.2 
2,1,2,0.2 
2,1,2,0.1 
2,1,2,0.2 
2,3,2,0.3 
3,3,2,0.3 
3,1,2,0.3 
3,1,2,0.4 
3,1,2,0.5 
3,1,2,0.5 
3,1,2,0.5 
3,1,2,0.5 
3,1,2,0.6 
2,1,2,0.6 
2,1,2,0.6 
2,1,2,0.5 
2,1,2,0.4 
2,1,2,0.4 
2,1,2,0.4 
2,1,2,0.3 
2,1,2,0.2 
2,-1,2,0.1 
2,-1,2,0.0 
2,-1,2,0.0 
2,2,2,0.0 
2,2,2,0.0 
2,2,2,0.0 
2,2,2,0.0 
2,2,2,0.0 
2,2,2,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
2,2,7,0.0 
7,2,7,0.0 
7,4,7,0.0 
7,4,7,0.0 
